positive_ratings,log_pos_ratings,price,log_price,achievements,log_achievements,required_age,english,release_year,windows,mac,linux,n_categories,n_genres,n_tags,popular
50,3.9318256327243257,5.59,1.8855533485144158,31,3.4657359027997265,0,1,2016,TRUE,TRUE,FALSE,4,3,3,FALSE
80,4.394449154672439,6.99,2.0781907597781832,0,0,0,1,2017,TRUE,FALSE,FALSE,1,4,3,FALSE
18,2.9444389791664403,0,0,10,2.3978952727983707,0,1,2016,TRUE,TRUE,TRUE,2,2,3,FALSE
6,1.9459101490553132,0.79,0.5822156198526637,0,0,0,1,2016,TRUE,FALSE,FALSE,5,1,1,FALSE
2,1.0986122886681098,2.09,1.128171090909654,37,3.6375861597263857,0,1,2017,TRUE,FALSE,FALSE,2,2,3,FALSE
71,4.276666119016055,0.79,0.5822156198526637,69,4.248495242049359,0,1,2016,TRUE,FALSE,FALSE,4,1,3,FALSE
43,3.784189633918261,26.99,3.331847303527362,0,0,0,1,2017,TRUE,FALSE,FALSE,3,2,3,FALSE
392,5.973809611869261,2.5,1.252762968495368,27,3.332204510175204,0,1,2016,TRUE,TRUE,TRUE,4,3,3,FALSE
8,2.1972245773362196,0,0,0,0,0,1,2016,TRUE,FALSE,FALSE,4,2,3,FALSE
23,3.1780538303479458,1.99,1.095273387402595,0,0,0,1,2016,TRUE,FALSE,FALSE,3,1,2,FALSE
30,3.4339872044851463,0.79,0.5822156198526637,0,0,0,1,2016,TRUE,FALSE,FALSE,2,4,3,FALSE
25,3.258096538021482,0,0,0,0,0,1,2016,TRUE,FALSE,FALSE,1,3,3,FALSE
15,2.772588722239781,7.99,2.196112848483529,10,2.3978952727983707,0,1,2017,TRUE,TRUE,TRUE,5,2,3,FALSE
900,6.803505257608338,3.99,1.6074359097634274,70,4.2626798770413155,0,1,2016,TRUE,TRUE,TRUE,5,3,3,TRUE
718,6.577861357721047,22.99,3.177637076851603,50,3.9318256327243257,0,1,2017,TRUE,FALSE,FALSE,7,3,3,TRUE
20,3.044522437723423,0.79,0.5822156198526637,0,0,0,1,2016,TRUE,FALSE,FALSE,2,3,3,FALSE
21,3.091042453358316,3.99,1.6074359097634274,50,3.9318256327243257,0,1,2019,TRUE,FALSE,FALSE,3,3,3,FALSE
18,2.9444389791664403,7.19,2.102913897864978,0,0,0,1,2016,TRUE,FALSE,FALSE,1,2,3,FALSE
4,1.6094379124341003,4.99,1.7900914121273581,106,4.672828834461906,0,1,2017,TRUE,FALSE,FALSE,7,2,3,FALSE
17,2.8903717578961645,5.79,1.9154509415706047,0,0,0,1,2016,TRUE,FALSE,FALSE,1,2,3,FALSE
16,2.833213344056216,0,0,0,0,0,1,2016,TRUE,FALSE,TRUE,2,1,3,FALSE
289,5.66988092298052,4.99,1.7900914121273581,18,2.9444389791664403,0,1,2016,TRUE,TRUE,FALSE,3,5,3,FALSE
111,4.718498871295094,19.49,3.0199369622508083,0,0,0,1,2017,TRUE,FALSE,FALSE,8,2,3,FALSE
30,3.4339872044851463,5.79,1.9154509415706047,10,2.3978952727983707,0,1,2017,TRUE,FALSE,FALSE,7,7,3,FALSE
43,3.784189633918261,4.99,1.7900914121273581,0,0,0,1,2016,TRUE,TRUE,FALSE,1,2,3,FALSE
31,3.4657359027997265,9.99,2.39698576841553,21,3.091042453358316,0,1,2017,TRUE,TRUE,FALSE,3,4,3,FALSE
9,2.302585092994046,5.59,1.8855533485144158,16,2.833213344056216,0,1,2017,TRUE,FALSE,FALSE,4,3,3,FALSE
19,2.995732273553991,5.59,1.8855533485144158,12,2.5649493574615367,0,1,2016,TRUE,FALSE,FALSE,5,3,3,FALSE
706,6.561030665896573,0,0,0,0,0,1,2017,TRUE,FALSE,FALSE,6,5,3,TRUE
9,2.302585092994046,0,0,0,0,0,1,2016,TRUE,FALSE,FALSE,2,2,3,FALSE
7,2.0794415416798357,2.79,1.332366019094335,0,0,0,1,2016,TRUE,FALSE,FALSE,1,2,2,FALSE
68,4.23410650459726,0.79,0.5822156198526637,17,2.8903717578961645,0,1,2017,TRUE,FALSE,FALSE,5,2,2,FALSE
133,4.897839799950911,10.99,2.4840729690394228,12,2.5649493574615367,0,1,2017,TRUE,FALSE,FALSE,4,3,3,FALSE
1,0.6931471805599453,3.99,1.6074359097634274,0,0,0,1,2016,TRUE,FALSE,FALSE,3,5,3,FALSE
33695,10.425134414933702,0,0,36,3.6109179126442243,0,1,2017,TRUE,FALSE,FALSE,4,3,3,TRUE
98,4.59511985013459,0.79,0.5822156198526637,0,0,0,1,2017,TRUE,FALSE,FALSE,2,4,3,FALSE
9,2.302585092994046,0,0,0,0,0,1,2017,TRUE,TRUE,FALSE,2,5,3,FALSE
60,4.110873864173311,0.79,0.5822156198526637,10,2.3978952727983707,0,1,2016,TRUE,FALSE,FALSE,6,2,3,FALSE
22,3.1354942159291497,0,0,0,0,0,1,2016,TRUE,FALSE,FALSE,1,1,2,FALSE
869,6.76849321164863,6.99,2.0781907597781832,116,4.762173934797756,16,1,2016,TRUE,TRUE,FALSE,5,9,3,TRUE
2,1.0986122886681098,3.99,1.6074359097634274,0,0,0,1,2017,TRUE,FALSE,FALSE,2,5,3,FALSE
10,2.3978952727983707,0.79,0.5822156198526637,0,0,0,1,2017,TRUE,FALSE,FALSE,3,2,3,FALSE
4526,8.417814747435958,0,0,0,0,0,1,2017,TRUE,FALSE,FALSE,5,5,3,TRUE
7,2.0794415416798357,2.89,1.358409157630355,22,3.1354942159291497,0,1,2016,TRUE,FALSE,FALSE,3,3,3,FALSE
44,3.8066624897703196,6.99,2.0781907597781832,16,2.833213344056216,0,1,2017,TRUE,FALSE,FALSE,2,3,3,FALSE
30,3.4339872044851463,4.79,1.7561322915849038,32,3.4965075614664802,0,1,2017,TRUE,TRUE,FALSE,5,3,3,FALSE
11,2.4849066497880004,6.99,2.0781907597781832,48,3.8918202981106265,0,1,2017,TRUE,FALSE,FALSE,4,3,3,FALSE
39,3.6888794541139363,0.79,0.5822156198526637,0,0,0,1,2016,TRUE,TRUE,TRUE,2,2,2,FALSE
3,1.3862943611198906,1.69,0.9895411936137477,27,3.332204510175204,0,1,2016,TRUE,TRUE,TRUE,5,2,2,FALSE
552,6.315358001522335,0.72,0.5423242908253617,66,4.204692619390966,0,1,2016,TRUE,TRUE,TRUE,4,2,3,FALSE
4,1.6094379124341003,6.99,2.0781907597781832,26,3.295836866004329,0,1,2017,TRUE,FALSE,FALSE,2,2,3,FALSE
2,1.0986122886681098,6.99,2.0781907597781832,0,0,0,1,2016,TRUE,FALSE,FALSE,1,2,3,FALSE
552,6.315358001522335,0,0,121,4.804021044733257,0,1,2018,TRUE,FALSE,FALSE,4,3,3,FALSE
84,4.442651256490317,5.19,1.8229350866965048,13,2.6390573296152584,0,1,2016,TRUE,FALSE,FALSE,2,4,3,FALSE
9,2.302585092994046,1.59,0.9516578757114464,7,2.0794415416798357,0,1,2016,TRUE,FALSE,FALSE,1,5,3,FALSE
1,0.6931471805599453,6.99,2.0781907597781832,0,0,0,1,2016,TRUE,FALSE,FALSE,1,2,3,FALSE
4,1.6094379124341003,6.99,2.0781907597781832,0,0,0,1,2016,TRUE,FALSE,FALSE,1,2,3,FALSE
29,3.4011973816621555,23.79,3.210440346047099,25,3.258096538021482,0,1,2018,TRUE,FALSE,FALSE,1,2,3,FALSE
197,5.288267030694535,3.99,1.6074359097634274,18,2.9444389791664403,0,1,2017,TRUE,TRUE,FALSE,4,2,3,FALSE
6,1.9459101490553132,2.79,1.332366019094335,0,0,0,1,2016,TRUE,FALSE,FALSE,1,2,2,FALSE
40,3.713572066704308,4.99,1.7900914121273581,7,2.0794415416798357,0,1,2016,TRUE,TRUE,FALSE,4,3,3,FALSE
36,3.6109179126442243,4.79,1.7561322915849038,26,3.295836866004329,0,1,2018,TRUE,FALSE,FALSE,4,2,3,FALSE
19,2.995732273553991,1.59,0.9516578757114464,0,0,0,1,2016,TRUE,FALSE,FALSE,2,3,3,FALSE
51,3.9512437185814275,1.65,0.9745596399981308,10,2.3978952727983707,0,1,2016,TRUE,FALSE,TRUE,6,3,3,FALSE
10,2.3978952727983707,9.9,2.388762789235098,1,0.6931471805599453,0,1,2019,TRUE,FALSE,FALSE,5,4,3,FALSE
12,2.5649493574615367,9.99,2.39698576841553,5,1.791759469228055,0,1,2017,TRUE,FALSE,FALSE,3,2,3,FALSE
12,2.5649493574615367,1.99,1.095273387402595,6,1.9459101490553132,0,1,2017,TRUE,FALSE,FALSE,2,3,3,FALSE
8,2.1972245773362196,0.79,0.5822156198526637,0,0,0,1,2016,TRUE,FALSE,FALSE,2,2,2,FALSE
17,2.8903717578961645,3.99,1.6074359097634274,0,0,0,1,2016,TRUE,FALSE,FALSE,2,2,3,FALSE
106,4.672828834461906,5.59,1.8855533485144158,0,0,0,1,2016,TRUE,FALSE,FALSE,1,4,3,FALSE
201,5.308267697401205,15.49,2.8027541365715076,44,3.8066624897703196,0,1,2018,TRUE,FALSE,FALSE,5,3,3,FALSE
800,6.68586094706836,49.99,3.9316295350670645,50,3.9318256327243257,0,1,2017,TRUE,FALSE,FALSE,7,1,3,TRUE
11,2.4849066497880004,1.99,1.095273387402595,0,0,0,1,2016,TRUE,FALSE,FALSE,1,5,3,FALSE
649,6.476972362889683,18.99,2.995232148512309,47,3.871201010907891,16,1,2017,TRUE,FALSE,FALSE,4,3,3,FALSE
4,1.6094379124341003,6.99,2.0781907597781832,0,0,0,1,2017,TRUE,FALSE,FALSE,1,1,2,FALSE
4,1.6094379124341003,4.79,1.7561322915849038,27,3.332204510175204,0,1,2016,TRUE,FALSE,TRUE,4,2,3,FALSE
270,5.602118820879701,14.99,2.771963526845863,0,0,0,1,2018,TRUE,FALSE,FALSE,2,4,3,FALSE
26,3.295836866004329,0.79,0.5822156198526637,0,0,0,1,2016,TRUE,TRUE,TRUE,2,3,3,FALSE
9,2.302585092994046,0,0,0,0,0,1,2016,TRUE,FALSE,FALSE,1,5,3,FALSE
4,1.6094379124341003,6.99,2.0781907597781832,0,0,0,1,2017,TRUE,FALSE,FALSE,7,3,3,FALSE
99,4.605170185988092,2.89,1.358409157630355,7,2.0794415416798357,0,1,2017,TRUE,TRUE,TRUE,3,2,2,FALSE
46,3.8501476017100584,6.19,1.9726911717329554,9,2.302585092994046,0,1,2016,TRUE,FALSE,FALSE,4,2,3,FALSE
442,6.093569770045136,16.99,2.8898160479624417,0,0,0,1,2017,TRUE,FALSE,FALSE,7,4,3,FALSE
3207,8.073402968986406,10.99,2.4840729690394228,0,0,0,1,2016,TRUE,FALSE,FALSE,5,2,3,TRUE
315,5.755742213586912,0,0,49,3.912023005428146,0,1,2018,TRUE,TRUE,FALSE,8,7,3,FALSE
8,2.1972245773362196,3.99,1.6074359097634274,0,0,0,1,2016,TRUE,TRUE,FALSE,2,3,3,FALSE
56,4.04305126783455,3.99,1.6074359097634274,26,3.295836866004329,0,1,2016,TRUE,FALSE,FALSE,4,4,3,FALSE
70,4.2626798770413155,0,0,0,0,0,1,2016,TRUE,TRUE,FALSE,1,4,3,FALSE
0,0,0.79,0.5822156198526637,0,0,0,1,2016,TRUE,FALSE,FALSE,1,1,2,FALSE
99,4.605170185988092,3.19,1.4327007339340463,13,2.6390573296152584,0,1,2016,TRUE,FALSE,FALSE,5,3,3,FALSE
19,2.995732273553991,1.99,1.095273387402595,6,1.9459101490553132,0,1,2016,TRUE,FALSE,FALSE,4,3,3,FALSE
1,0.6931471805599453,1.99,1.095273387402595,9,2.302585092994046,0,1,2016,TRUE,FALSE,FALSE,4,3,3,FALSE
1,0.6931471805599453,3.99,1.6074359097634274,0,0,0,1,2016,TRUE,FALSE,FALSE,1,3,3,FALSE
10,2.3978952727983707,6.99,2.0781907597781832,15,2.772588722239781,0,1,2016,TRUE,FALSE,FALSE,3,4,3,FALSE
7,2.0794415416798357,0.79,0.5822156198526637,0,0,0,1,2016,TRUE,FALSE,FALSE,1,3,3,FALSE
4,1.6094379124341003,0.79,0.5822156198526637,0,0,0,1,2016,TRUE,FALSE,FALSE,1,1,3,FALSE
1380,7.2305631534092925,27.79,3.3600281046240843,0,0,0,0,2016,TRUE,FALSE,FALSE,2,1,3,TRUE
8,2.1972245773362196,14.99,2.771963526845863,34,3.5553480614894135,16,1,2016,TRUE,FALSE,FALSE,2,5,3,FALSE
3,1.3862943611198906,0.79,0.5822156198526637,0,0,0,1,2016,TRUE,FALSE,FALSE,1,2,3,FALSE
2,1.0986122886681098,3.99,1.6074359097634274,10,2.3978952727983707,0,1,2016,TRUE,FALSE,FALSE,3,1,3,FALSE
1,0.6931471805599453,4.79,1.7561322915849038,0,0,0,1,2016,TRUE,FALSE,FALSE,2,2,3,FALSE
16,2.833213344056216,0.79,0.5822156198526637,0,0,0,1,2017,TRUE,TRUE,TRUE,3,3,3,FALSE
14,2.70805020110221,5.79,1.9154509415706047,21,3.091042453358316,0,1,2017,TRUE,FALSE,TRUE,6,2,3,FALSE
6,1.9459101490553132,0.79,0.5822156198526637,0,0,0,1,2016,TRUE,FALSE,FALSE,2,4,3,FALSE
50,3.9318256327243257,1.99,1.095273387402595,6,1.9459101490553132,0,1,2017,TRUE,TRUE,TRUE,5,2,3,FALSE
15,2.772588722239781,2.49,1.2499017362143359,27,3.332204510175204,0,1,2018,TRUE,TRUE,TRUE,3,2,3,FALSE
34,3.5553480614894135,3.99,1.6074359097634274,29,3.4011973816621555,0,1,2016,TRUE,FALSE,FALSE,5,5,3,FALSE
318,5.765191102784844,29.99,3.433664571799657,40,3.713572066704308,0,1,2017,TRUE,FALSE,TRUE,5,3,3,FALSE
338,5.82600010738045,29.99,3.433664571799657,26,3.295836866004329,0,1,2017,TRUE,FALSE,TRUE,9,2,3,FALSE
92,4.532599493153256,29.99,3.433664571799657,28,3.367295829986474,0,1,2017,TRUE,FALSE,TRUE,9,2,3,FALSE
21509,9.976273222261776,23.79,3.210440346047099,26,3.295836866004329,0,1,2018,TRUE,FALSE,FALSE,6,1,3,TRUE
23373,10.059379572493102,49.99,3.9316295350670645,0,0,0,1,2018,TRUE,FALSE,FALSE,8,2,3,TRUE
6,1.9459101490553132,3.99,1.6074359097634274,31,3.4657359027997265,0,1,2017,TRUE,TRUE,FALSE,3,2,3,FALSE
0,0,6.99,2.0781907597781832,5,1.791759469228055,0,1,2016,TRUE,FALSE,FALSE,3,3,3,FALSE
2,1.0986122886681098,5.59,1.8855533485144158,0,0,0,1,2017,TRUE,FALSE,FALSE,3,4,3,FALSE
14,2.70805020110221,2.79,1.332366019094335,6,1.9459101490553132,0,1,2016,TRUE,FALSE,FALSE,5,5,3,FALSE
1945,7.57353126274595,14.99,2.771963526845863,18,2.9444389791664403,0,1,2017,TRUE,FALSE,FALSE,5,2,3,TRUE
13,2.6390573296152584,3.99,1.6074359097634274,54,4.007333185232471,0,1,2016,TRUE,FALSE,FALSE,3,3,3,FALSE
2012,7.607381425639791,10.99,2.4840729690394228,31,3.4657359027997265,0,1,2018,TRUE,TRUE,TRUE,4,1,3,TRUE
8,2.1972245773362196,2.09,1.128171090909654,0,0,0,1,2018,TRUE,FALSE,FALSE,1,2,3,FALSE
2,1.0986122886681098,0.79,0.5822156198526637,0,0,0,1,2016,TRUE,FALSE,FALSE,2,1,2,FALSE
0,0,6.99,2.0781907597781832,0,0,0,1,2016,TRUE,FALSE,FALSE,1,2,3,FALSE
4,1.6094379124341003,4.99,1.7900914121273581,40,3.713572066704308,0,1,2017,TRUE,TRUE,FALSE,2,4,3,FALSE
1136,7.036148493750536,18.49,2.9699015135194693,49,3.912023005428146,12,1,2017,TRUE,FALSE,FALSE,4,1,3,TRUE
8,2.1972245773362196,5.19,1.8229350866965048,27,3.332204510175204,0,1,2016,TRUE,TRUE,TRUE,4,3,3,FALSE
40,3.713572066704308,3.99,1.6074359097634274,61,4.127134385045092,0,1,2016,TRUE,FALSE,FALSE,4,2,3,FALSE
4,1.6094379124341003,1.59,0.9516578757114464,20,3.044522437723423,0,1,2016,TRUE,FALSE,FALSE,4,4,3,FALSE
4,1.6094379124341003,2.89,1.358409157630355,16,2.833213344056216,0,1,2017,TRUE,FALSE,FALSE,3,3,3,FALSE
99,4.605170185988092,19.49,3.0199369622508083,11,2.4849066497880004,0,1,2019,TRUE,FALSE,FALSE,6,3,3,FALSE
25,3.258096538021482,2.89,1.358409157630355,16,2.833213344056216,0,1,2017,TRUE,FALSE,FALSE,6,1,3,FALSE
9,2.302585092994046,19.99,3.0440461338325417,44,3.8066624897703196,0,1,2017,TRUE,FALSE,FALSE,4,3,3,FALSE
285,5.655991810819852,29.99,3.433664571799657,18,2.9444389791664403,0,1,2018,TRUE,TRUE,FALSE,7,3,3,FALSE
1,0.6931471805599453,4.79,1.7561322915849038,0,0,0,1,2017,TRUE,FALSE,FALSE,2,2,2,FALSE
22,3.1354942159291497,0,0,0,0,12,1,2016,TRUE,FALSE,FALSE,2,5,3,FALSE
179,5.19295685089021,12.99,2.63834278867739,20,3.044522437723423,0,1,2017,TRUE,TRUE,TRUE,6,3,3,FALSE
9386,9.147081032336992,0,0,44,3.8066624897703196,0,1,2017,TRUE,FALSE,FALSE,8,4,3,TRUE
8,2.1972245773362196,0.79,0.5822156198526637,10,2.3978952727983707,0,1,2016,TRUE,FALSE,FALSE,3,2,3,FALSE
5,1.791759469228055,6.99,2.0781907597781832,27,3.332204510175204,0,1,2017,TRUE,FALSE,TRUE,9,2,3,FALSE
8,2.1972245773362196,4.99,1.7900914121273581,10,2.3978952727983707,0,1,2016,TRUE,FALSE,FALSE,2,4,3,FALSE
9,2.302585092994046,3.99,1.6074359097634274,0,0,0,1,2017,TRUE,FALSE,FALSE,1,3,3,FALSE
9,2.302585092994046,5.59,1.8855533485144158,0,0,0,1,2016,TRUE,FALSE,FALSE,1,2,3,FALSE
13,2.6390573296152584,3.99,1.6074359097634274,0,0,0,1,2016,TRUE,FALSE,FALSE,2,3,3,FALSE
48,3.8918202981106265,0,0,0,0,0,1,2016,TRUE,TRUE,FALSE,1,4,3,FALSE
5,1.791759469228055,4.99,1.7900914121273581,8,2.1972245773362196,0,1,2016,TRUE,FALSE,FALSE,4,4,3,FALSE
6,1.9459101490553132,0.79,0.5822156198526637,18,2.9444389791664403,0,1,2017,TRUE,FALSE,FALSE,3,3,3,FALSE
506,6.2285110035911835,17.99,2.9439125248241944,79,4.382026634673881,0,1,2017,TRUE,FALSE,FALSE,5,2,3,FALSE
406,6.008813185442595,18.99,2.995232148512309,46,3.8501476017100584,0,1,2017,TRUE,TRUE,TRUE,2,1,3,FALSE
25,3.258096538021482,3.99,1.6074359097634274,0,0,0,1,2016,TRUE,TRUE,FALSE,12,5,3,FALSE
1748,7.466799475018602,17.99,2.9439125248241944,15,2.772588722239781,0,1,2018,TRUE,FALSE,FALSE,8,3,3,TRUE
21,3.091042453358316,14.99,2.771963526845863,0,0,0,1,2017,TRUE,FALSE,FALSE,1,4,3,FALSE
1,0.6931471805599453,6.99,2.0781907597781832,0,0,0,1,2017,TRUE,FALSE,FALSE,2,2,2,FALSE
146,4.990432586778736,0.99,0.688134638736401,8,2.1972245773362196,0,1,2017,TRUE,TRUE,TRUE,6,2,3,FALSE
3,1.3862943611198906,1.69,0.9895411936137477,10,2.3978952727983707,0,1,2016,TRUE,FALSE,FALSE,4,2,2,FALSE
5,1.791759469228055,6.99,2.0781907597781832,0,0,0,1,2016,TRUE,FALSE,FALSE,2,1,3,FALSE
3,1.3862943611198906,10.99,2.4840729690394228,9,2.302585092994046,0,1,2016,TRUE,FALSE,FALSE,2,2,3,FALSE
9,2.302585092994046,0,0,9,2.302585092994046,0,1,2017,TRUE,FALSE,FALSE,3,2,2,FALSE
22,3.1354942159291497,1.99,1.095273387402595,14,2.70805020110221,0,1,2016,TRUE,FALSE,FALSE,4,3,3,FALSE
12,2.5649493574615367,16.99,2.8898160479624417,53,3.9889840465642745,0,1,2017,TRUE,FALSE,FALSE,6,4,3,FALSE
204,5.3230099791384085,15.49,2.8027541365715076,0,0,0,1,2018,TRUE,TRUE,FALSE,3,4,3,FALSE
1,0.6931471805599453,8.99,2.301584592660462,0,0,0,1,2016,TRUE,FALSE,FALSE,1,2,3,FALSE
39,3.6888794541139363,49.99,3.9316295350670645,23,3.1780538303479458,0,1,2019,TRUE,TRUE,FALSE,5,1,3,FALSE
1,0.6931471805599453,6.99,2.0781907597781832,0,0,0,1,2016,TRUE,FALSE,FALSE,1,7,3,FALSE
11,2.4849066497880004,10.29,2.4239173781615704,0,0,0,1,2018,TRUE,FALSE,FALSE,2,4,3,FALSE
3,1.3862943611198906,0,0,5,1.791759469228055,0,1,2016,TRUE,TRUE,TRUE,7,1,1,FALSE
82,4.418840607796598,0,0,15,2.772588722239781,0,1,2016,TRUE,FALSE,FALSE,3,3,3,FALSE
12,2.5649493574615367,1,0.6931471805599453,13,2.6390573296152584,0,1,2016,TRUE,TRUE,TRUE,1,4,3,FALSE
1,0.6931471805599453,1.99,1.095273387402595,9,2.302585092994046,0,1,2016,TRUE,FALSE,FALSE,1,1,2,FALSE
16978,9.739732565316011,8.99,2.301584592660462,34,3.5553480614894135,0,1,2016,TRUE,TRUE,FALSE,6,3,3,TRUE
602,6.401917196727186,0,0,0,0,0,1,2018,TRUE,FALSE,FALSE,2,4,3,FALSE
0,0,2.79,1.332366019094335,0,0,0,1,2016,TRUE,FALSE,FALSE,1,3,3,FALSE
12,2.5649493574615367,7.19,2.102913897864978,27,3.332204510175204,0,1,2017,TRUE,FALSE,FALSE,6,3,3,FALSE
16,2.833213344056216,7.99,2.196112848483529,0,0,0,1,2017,TRUE,FALSE,FALSE,1,4,3,FALSE
52,3.970291913552122,2.89,1.358409157630355,41,3.7376696182833684,0,1,2017,TRUE,FALSE,FALSE,4,1,3,FALSE
14,2.70805020110221,3.99,1.6074359097634274,20,3.044522437723423,0,1,2016,TRUE,FALSE,TRUE,9,3,3,FALSE
667,6.504288173536645,0.79,0.5822156198526637,5,1.791759469228055,0,0,2016,TRUE,FALSE,FALSE,3,2,3,FALSE
26,3.295836866004329,3.99,1.6074359097634274,9,2.302585092994046,0,1,2016,TRUE,FALSE,FALSE,4,2,3,FALSE
21,3.091042453358316,1.99,1.095273387402595,21,3.091042453358316,0,1,2016,TRUE,TRUE,TRUE,3,3,3,FALSE
21,3.091042453358316,2.3,1.1939224684724346,0,0,0,1,2016,TRUE,FALSE,FALSE,2,2,3,FALSE
127,4.852030263919617,0,0,0,0,0,1,2017,TRUE,FALSE,FALSE,2,3,3,FALSE
2,1.0986122886681098,0.79,0.5822156198526637,11,2.4849066497880004,0,1,2016,TRUE,FALSE,FALSE,4,3,3,FALSE
54,4.007333185232471,8.99,2.301584592660462,25,3.258096538021482,0,1,2017,TRUE,TRUE,TRUE,5,2,3,FALSE
213,5.365976015021851,15.99,2.8326249356838407,14,2.70805020110221,0,1,2017,TRUE,FALSE,FALSE,2,4,3,FALSE
27,3.332204510175204,0,0,0,0,0,1,2016,TRUE,FALSE,FALSE,1,2,3,FALSE
39,3.6888794541139363,0.79,0.5822156198526637,23,3.1780538303479458,0,1,2017,TRUE,TRUE,TRUE,7,3,3,FALSE
23,3.1780538303479458,13.49,2.673458756332591,0,0,0,1,2017,TRUE,TRUE,TRUE,1,2,3,FALSE
45,3.828641396489095,4.79,1.7561322915849038,32,3.4965075614664802,0,1,2017,TRUE,FALSE,FALSE,5,3,3,FALSE
40,3.713572066704308,14.99,2.771963526845863,21,3.091042453358316,0,1,2018,TRUE,FALSE,FALSE,4,3,3,FALSE
40,3.713572066704308,26.99,3.331847303527362,0,0,0,1,2016,TRUE,FALSE,FALSE,3,1,3,FALSE
223,5.4116460518550396,0.79,0.5822156198526637,15,2.772588722239781,0,1,2016,TRUE,TRUE,TRUE,4,5,3,FALSE
33,3.5263605246161616,0.79,0.5822156198526637,29,3.4011973816621555,0,1,2017,TRUE,TRUE,FALSE,7,3,3,FALSE
22,3.1354942159291497,1.99,1.095273387402595,0,0,0,1,2016,TRUE,FALSE,FALSE,2,2,3,FALSE
286,5.659482215759621,24.99,3.2577118486533987,26,3.295836866004329,0,1,2017,TRUE,FALSE,FALSE,6,2,3,FALSE
4,1.6094379124341003,3.99,1.6074359097634274,0,0,0,1,2017,TRUE,FALSE,FALSE,2,5,3,FALSE
2,1.0986122886681098,6.99,2.0781907597781832,0,0,0,1,2016,TRUE,FALSE,FALSE,1,2,3,FALSE
38,3.6635616461296463,3.99,1.6074359097634274,0,0,0,1,2017,TRUE,FALSE,FALSE,2,4,3,FALSE
2,1.0986122886681098,5.79,1.9154509415706047,0,0,0,1,2016,TRUE,TRUE,TRUE,4,1,1,FALSE
174,5.1647859739235145,4.99,1.7900914121273581,24,3.2188758248682006,0,1,2017,TRUE,TRUE,FALSE,4,4,3,FALSE
21705,9.985343999005961,13.99,2.7073833121145063,34,3.5553480614894135,16,1,2017,TRUE,TRUE,TRUE,5,2,3,TRUE
298,5.700443573390687,0,0,0,0,0,1,2016,TRUE,TRUE,TRUE,2,4,3,FALSE
3,1.3862943611198906,2.09,1.128171090909654,12,2.5649493574615367,0,1,2017,TRUE,FALSE,FALSE,5,3,3,FALSE
10,2.3978952727983707,3.99,1.6074359097634274,0,0,0,1,2017,TRUE,TRUE,FALSE,4,3,3,FALSE
9,2.302585092994046,6.99,2.0781907597781832,18,2.9444389791664403,0,1,2016,TRUE,FALSE,FALSE,1,2,3,FALSE
6,1.9459101490553132,3.99,1.6074359097634274,19,2.995732273553991,0,1,2017,TRUE,FALSE,FALSE,4,1,3,FALSE
6,1.9459101490553132,0.79,0.5822156198526637,0,0,0,1,2016,TRUE,FALSE,FALSE,1,2,3,FALSE
98,4.59511985013459,14.99,2.771963526845863,16,2.833213344056216,0,1,2017,TRUE,TRUE,TRUE,4,2,3,FALSE
4,1.6094379124341003,10.99,2.4840729690394228,15,2.772588722239781,0,1,2017,TRUE,FALSE,FALSE,4,4,3,FALSE
70,4.2626798770413155,0.79,0.5822156198526637,16,2.833213344056216,0,1,2016,TRUE,TRUE,TRUE,12,3,3,FALSE
47,3.871201010907891,10.99,2.4840729690394228,19,2.995732273553991,0,1,2017,TRUE,FALSE,FALSE,5,1,3,FALSE
16,2.833213344056216,11.39,2.516889695641051,11,2.4849066497880004,0,1,2017,TRUE,FALSE,FALSE,3,2,3,FALSE
1,0.6931471805599453,4.99,1.7900914121273581,0,0,0,1,2016,TRUE,FALSE,FALSE,1,6,3,FALSE
7,2.0794415416798357,13.59,2.6803363625346943,18,2.9444389791664403,0,1,2016,TRUE,FALSE,FALSE,4,3,3,FALSE
40,3.713572066704308,14.99,2.771963526845863,59,4.0943445622221,0,1,2017,TRUE,FALSE,FALSE,5,4,3,FALSE
148,5.003946305945459,15.49,2.8027541365715076,12,2.5649493574615367,0,1,2017,TRUE,FALSE,FALSE,2,4,3,FALSE
72,4.290459441148391,14.99,2.771963526845863,21,3.091042453358316,0,1,2016,TRUE,FALSE,FALSE,6,5,3,FALSE
1,0.6931471805599453,0.79,0.5822156198526637,14,2.70805020110221,0,1,2016,TRUE,FALSE,FALSE,4,1,1,FALSE
1,0.6931471805599453,1.69,0.9895411936137477,5,1.791759469228055,0,1,2017,TRUE,FALSE,FALSE,2,5,3,FALSE
8,2.1972245773362196,2.09,1.128171090909654,0,0,0,1,2016,TRUE,FALSE,FALSE,1,2,3,FALSE
1151,7.049254841255837,7.99,2.196112848483529,14,2.70805020110221,0,1,2017,TRUE,TRUE,TRUE,6,2,3,TRUE
2952,7.990576881743923,6.99,2.0781907597781832,0,0,0,1,2017,TRUE,FALSE,FALSE,3,5,3,TRUE
8,2.1972245773362196,4.99,1.7900914121273581,0,0,0,1,2016,TRUE,FALSE,FALSE,2,3,3,FALSE
17,2.8903717578961645,6.99,2.0781907597781832,0,0,0,1,2016,TRUE,TRUE,FALSE,3,2,3,FALSE
